state_in_path,x,y,sr,sf,tp,v,e
78,1050,250,10,12,-100,0.9917648,0.008269312858114768
79,1061,250,10,12,-100,0.9917648,0.008269312858114768
80,1072,250,10,12,-100,0.9917648,0.008269312858114768
81,1083,250,10,12,-100,0.9917648,0.008269312858114768
82,1094,250,10,12,-100,0.9917648,0.008269312858114768
83,1105,250,10,12,-100,0.9917648,0.008269312858114768
84,1116,250,10,12,-100,0.9917648,0.008269312858114768
85,1127,250,10,12,-100,0.9917648,0.008269312858114768
86,1138,250,10,12,-100,0.9917648,0.008269312858114768
87,1149,250,10,12,-100,0.9917648,0.008269312858114768
88,1160,250,10,12,-100,0.9917648,0.008269312858114768
89,1171,250,10,12,-100,0.9917648,0.008269312858114768
90,1182,250,10,12,-100,0.9917648,0.008269312858114768
91,1193,250,10,12,-100,0.9917648,0.008269312858114768
92,1204,250,10,12,-100,0.9917648,0.008269312858114768
93,1215,250,10,12,-100,0.9917648,0.008269312858114768
94,1226,250,10,12,-100,0.9917648,0.008269312858114768
95,1237,250,10,12,-100,0.9917648,0.008269312858114768
96,1248,250,10,12,-100,0.9917648,0.008269312858114768
97,1259,250,10,12,-100,0.9917648,0.008269312858114768
98,1270,250,10,12,-100,0.9917648,0.008269312858114768
99,1281,250,10,12,-100,0.9917648,0.008269312858114768
100,1292,250,10,12,-100,0.9917648,0.008269312858114768
101,1303,250,10,12,-100,0.9917648,0.008269312858114768
102,1314,250,10,12,-100,0.9917648,0.008269312858114768
103,1325,250,10,12,-100,0.9917648,0.008269312858114768
104,1336,250,10,12,-100,0.9917648,0.008269312858114768
105,1347,250,10,12,-100,0.9917648,0.008269312858114768
106,1358,250,10,12,-100,0.9917648,0.008269312858114768
107,1369,250,10,12,-100,0.9917648,0.008269312858114768
108,1380,250,10,12,-100,0.9917648,0.008269312858114768
109,1391,250,10,12,-100,0.9917648,0.008269312858114768
110,1402,250,10,12,-100,0.9917648,0.008269312858114768
111,1413,250,10,12,-100,0.9917648,0.008269312858114768
112,1424,250,10,12,-100,0.9917648,0.008269312858114768
113,1435,250,10,12,-100,0.9917648,0.008269312858114768
114,1446,250,10,12,-100,0.9917648,0.008269312858114768
115,1457,250,10,12,-100,0.9917648,0.008269312858114768
116,1468,250,10,12,-100,0.9917648,0.008269312858114768
117,1479,250,10,12,-100,0.9917648,0.008269312858114768
118,1490,250,10,12,-100,0.9917648,0.008269312858114768
119,1501,250,10,12,-100,0.9917648,0.008269312858114768
120,1512,250,10,12,-100,0.9917648,0.008269312858114768
121,1523,250,10,12,-100,0.9917648,0.008269312858114768
122,1534,250,10,12,-100,0.9917648,0.008269312858114768
123,1545,250,10,12,-100,0.9917648,0.008269312858114768
124,1556,250,10,12,-100,0.9917648,0.008269312858114768
125,1567,250,10,12,-100,0.9917648,0.008269312858114768
126,1578,250,10,12,-100,0.9917648,0.008269312858114768
127,1589,250,10,12,-100,0.9917648,0.008269312858114768
128,1600,250,10,12,-100,0.9917648,0.008269312858114768
129,1611,250,10,12,-100,0.9917648,0.008269312858114768
130,1622,250,10,12,-100,0.9917648,0.008269312858114768
131,1633,250,10,12,-100,0.9917648,0.008269312858114768
132,1644,250,10,12,-100,0.9917648,0.008269312858114768
133,1655,250,10,12,-100,0.9917648,0.008269312858114768
134,1666,250,10,12,-100,0.9917648,0.008269312858114768
135,1677,250,10,12,-100,0.9917648,0.008269312858114768
136,1688,250,10,12,-100,0.9917648,0.008269312858114768
137,1699,250,10,12,-100,0.9917648,0.008269312858114768
138,1710,250,10,12,-100,0.9917648,0.008269312858114768
139,1721,250,10,12,-100,0.9917648,0.008269312858114768
140,1732,250,10,12,-100,0.9917648,0.008269312858114768
141,1743,250,10,12,-100,0.9917648,0.008269312858114768
142,1754,250,10,12,-100,0.9917648,0.008269312858114768
143,1765,250,10,12,-100,0.9917648,0.008269312858114768
144,1776,250,10,12,-100,0.9917648,0.008269312858114768
145,1787,250,10,12,-100,0.9917648,0.008269312858114768
146,1798,250,10,12,-100,0.9917648,0.008269312858114768
147,1809,250,10,12,-100,0.9917648,0.008269312858114768
148,1820,250,10,12,-100,0.9917648,0.008269312858114768
149,1831,250,10,12,-100,0.9917648,0.008269312858114768
150,1842,250,10,12,-100,0.9917648,0.008269312858114768
151,1853,250,10,12,-100,0.9917648,0.008269312858114768
152,1864,250,10,12,-100,0.9917648,0.008269312858114768
153,1875,250,10,12,-100,0.9917648,0.008269312858114768
154,1886,250,10,12,-100,0.9917648,0.008269312858114768
155,1897,250,10,12,-100,0.9917648,0.008269312858114768
156,1908,250,10,12,-100,0.9917648,0.008269312858114768
157,1919,250,10,12,-100,0.9917648,0.008269312858114768
158,1930,250,10,12,-100,0.9917648,0.008269312858114768
159,1941,250,10,12,-100,0.9917648,0.008269312858114768
160,1952,250,10,12,-100,0.9917648,0.008269312858114768
161,1963,250,10,12,-100,0.9917648,0.008269312858114768
162,1974,250,10,12,-100,0.9917648,0.008269312858114768
163,1985,250,10,12,-100,0.9917648,0.008269312858114768
164,1996,250,10,12,-100,0.9917648,0.008269312858114768
165,2007,250,10,12,-100,0.9917648,0.008269312858114768
166,2018,250,10,12,-100,0.9917648,0.008269312858114768
167,2029,250,10,12,-100,0.9917648,0.008269312858114768
168,2040,250,10,12,-100,0.9917648,0.008269312858114768
169,2051,250,10,12,-100,0.9917648,0.008269312858114768
170,2062,250,10,12,-100,0.9917648,0.008269312858114768
171,2073,250,10,12,-100,0.9917648,0.008269312858114768
172,2084,250,10,12,-100,0.9917648,0.008269312858114768
173,2095,250,10,12,-100,0.9917648,0.008269312858114768
174,2106,250,10,12,-100,0.9917648,0.008269312858114768
175,2117,250,10,12,-100,0.9917648,0.008269312858114768
176,2128,250,10,12,-100,0.9917648,0.008269312858114768
177,2139,250,10,12,-100,0.9917648,0.008269312858114768
178,2150,250,10,12,-100,0.9917648,0.008269312858114768
179,2161,250,10,12,-100,0.9917648,0.008269312858114768
180,2172,250,10,12,-100,0.9917648,0.008269312858114768
181,2183,250,10,12,-100,0.9917648,0.008269312858114768
182,2194,250,10,12,-100,0.9917648,0.008269312858114768
183,2205,250,10,12,-100,0.9917648,0.008269312858114768
184,2216,250,10,12,-100,0.9917648,0.008269312858114768
185,2227,250,10,12,-100,0.9917648,0.008269312858114768
186,2238,250,10,12,-100,0.9917648,0.008269312858114768
187,2249,250,10,12,-100,0.9917648,0.008269312858114768
188,2260,250,10,12,-100,0.9917648,0.008269312858114768
189,2271,250,10,12,-100,0.9917648,0.008269312858114768
190,2282,250,10,12,-100,0.9917648,0.008269312858114768
191,2293,250,10,12,-100,0.9917648,0.008269312858114768
192,2304,250,10,12,-100,0.9917648,0.008269312858114768
193,2315,250,10,12,-100,0.9917648,0.008269312858114768
194,2326,250,10,12,-100,0.9917648,0.008269312858114768
195,2337,250,10,12,-100,0.9917648,0.008269312858114768
196,2348,250,10,12,-100,0.9917648,0.008269312858114768
197,2359,250,10,12,-100,0.9917648,0.008269312858114768
198,2370,250,10,12,-100,0.9917648,0.008269312858114768
199,2381,250,10,12,-100,0.9917648,0.008269312858114768
200,2392,250,10,12,-100,0.9917648,0.008269312858114768
201,2403,250,10,12,-100,0.9917648,0.008269312858114768
202,2414,250,10,12,-100,0.9917648,0.008269312858114768
203,2425,250,10,12,-100,0.9917648,0.008269312858114768
204,2436,250,10,12,-100,1.0,-0.0
0,191,250,10,12,-100,0.9917648,0.008269312858114768
1,202,250,10,12,-100,0.9917648,0.008269312858114768
2,213,250,10,12,-100,0.9917648,0.008269312858114768
3,224,250,10,12,-100,0.9917648,0.008269312858114768
4,235,250,10,12,-100,0.9917648,0.008269312858114768
5,246,250,10,12,-100,0.9917648,0.008269312858114768
6,257,250,10,12,-100,0.9917648,0.008269312858114768
7,268,250,10,12,-100,0.9917648,0.008269312858114768
8,279,250,10,12,-100,0.9917648,0.008269312858114768
9,290,250,10,12,-100,0.9917648,0.008269312858114768
10,301,250,10,12,-100,0.9917648,0.008269312858114768
11,312,250,10,12,-100,0.9917648,0.008269312858114768
12,323,250,10,12,-100,0.9917648,0.008269312858114768
13,334,250,10,12,-100,0.9917648,0.008269312858114768
14,345,250,10,12,-100,0.9917648,0.008269312858114768
15,356,250,10,12,-100,0.9917648,0.008269312858114768
16,367,250,10,12,-100,0.9917648,0.008269312858114768
17,378,250,10,12,-100,0.9917648,0.008269312858114768
18,389,250,10,12,-100,0.9917648,0.008269312858114768
19,400,250,10,12,-100,0.9917648,0.008269312858114768
20,411,250,10,12,-100,0.9917648,0.008269312858114768
21,422,250,10,12,-100,0.9917648,0.008269312858114768
22,433,250,10,12,-100,0.9917648,0.008269312858114768
23,444,250,10,12,-100,0.9917648,0.008269312858114768
24,455,250,10,12,-100,0.9917648,0.008269312858114768
25,466,250,10,12,-100,0.9917648,0.008269312858114768
26,477,250,10,12,-100,0.9917648,0.008269312858114768
27,488,250,10,12,-100,0.9917648,0.008269312858114768
28,499,250,10,12,-100,0.9917648,0.008269312858114768
29,510,250,10,12,-100,0.9917648,0.008269312858114768
30,521,250,10,12,-100,0.9917648,0.008269312858114768
31,532,250,10,12,-100,0.9917648,0.008269312858114768
32,543,250,10,12,-100,0.9917648,0.008269312858114768
33,554,250,10,12,-100,0.9917648,0.008269312858114768
34,565,250,10,12,-100,0.9917648,0.008269312858114768
35,576,250,10,12,-100,0.9917648,0.008269312858114768
36,587,250,10,12,-100,0.9917648,0.008269312858114768
37,598,250,10,12,-100,0.9917648,0.008269312858114768
38,609,250,10,12,-100,0.9917648,0.008269312858114768
39,620,250,10,12,-100,0.9917648,0.008269312858114768
40,631,250,10,12,-100,0.9917648,0.008269312858114768
41,642,250,10,12,-100,0.9917648,0.008269312858114768
42,653,250,10,12,-100,0.9917648,0.008269312858114768
43,664,250,10,12,-100,0.9917648,0.008269312858114768
44,675,250,10,12,-100,0.9917648,0.008269312858114768
45,686,250,10,12,-100,0.9917648,0.008269312858114768
46,697,250,10,12,-100,0.9917648,0.008269312858114768
47,708,250,10,12,-100,0.9917648,0.008269312858114768
48,719,250,10,12,-100,0.9917648,0.008269312858114768
49,730,250,10,12,-100,0.9917648,0.008269312858114768
50,741,250,10,12,-100,0.9917648,0.008269312858114768
51,752,250,10,12,-100,0.9917648,0.008269312858114768
52,763,250,10,12,-100,0.9917648,0.008269312858114768
53,774,250,10,12,-100,0.9917648,0.008269312858114768
54,785,250,10,12,-100,0.9917648,0.008269312858114768
55,796,250,10,12,-100,0.9917648,0.008269312858114768
56,807,250,10,12,-100,0.9917648,0.008269312858114768
57,818,250,10,12,-100,0.9917648,0.008269312858114768
58,829,250,10,12,-100,0.9917648,0.008269312858114768
59,840,250,10,12,-100,0.9917648,0.008269312858114768
60,851,250,10,12,-100,0.9917648,0.008269312858114768
61,862,250,10,12,-100,0.9917648,0.008269312858114768
62,873,250,10,12,-100,0.9917648,0.008269312858114768
63,884,250,10,12,-100,0.9917648,0.008269312858114768
64,895,250,10,12,-100,0.9917648,0.008269312858114768
65,906,250,10,12,-100,0.9917648,0.008269312858114768
66,917,250,10,12,-100,0.9917648,0.008269312858114768
67,928,250,10,12,-100,0.9917648,0.008269312858114768
68,939,250,10,12,-100,0.9917648,0.008269312858114768
69,950,250,10,12,-100,0.9917648,0.008269312858114768
70,961,250,10,12,-100,0.9917648,0.008269312858114768
71,972,250,10,12,-100,0.9917648,0.008269312858114768
72,983,250,10,12,-100,0.9917648,0.008269312858114768
73,994,250,10,12,-100,0.9917648,0.008269312858114768
74,1005,250,10,12,-100,0.9917648,0.008269312858114768
75,1016,250,10,12,-100,0.9917648,0.008269312858114768
76,1027,250,10,12,-100,0.9917648,0.008269312858114768
77,1038,250,10,12,-100,0.9917648,0.008269312858114768
78,1049,250,10,12,-100,0.9917648,0.008269312858114768
79,1060,250,10,12,-100,0.9917648,0.008269312858114768
80,1071,250,10,12,-100,0.9917648,0.008269312858114768
81,1082,250,10,12,-100,0.9917648,0.008269312858114768
82,1093,250,10,12,-100,0.9917648,0.008269312858114768
83,1104,250,10,12,-100,0.9917648,0.008269312858114768
84,1115,250,10,12,-100,0.9917648,0.008269312858114768
85,1126,250,10,12,-100,0.9917648,0.008269312858114768
86,1137,250,10,12,-100,0.9917648,0.008269312858114768
87,1148,250,10,12,-100,0.9917648,0.008269312858114768
88,1159,250,10,12,-100,0.9917648,0.008269312858114768
89,1170,250,10,12,-100,0.9917648,0.008269312858114768
90,1181,250,10,12,-100,0.9917648,0.008269312858114768
91,1192,250,10,12,-100,0.9917648,0.008269312858114768
92,1203,250,10,12,-100,0.9917648,0.008269312858114768
93,1214,250,10,12,-100,0.9917648,0.008269312858114768
94,1225,250,10,12,-100,0.9917648,0.008269312858114768
95,1236,250,10,12,-100,0.9917648,0.008269312858114768
96,1247,250,10,12,-100,0.9917648,0.008269312858114768
97,1258,250,10,12,-100,0.9917648,0.008269312858114768
98,1269,250,10,12,-100,0.9917648,0.008269312858114768
99,1280,250,10,12,-100,0.9917648,0.008269312858114768
100,1291,250,10,12,-100,0.9917648,0.008269312858114768
101,1302,250,10,12,-100,0.9917648,0.008269312858114768
102,1313,250,10,12,-100,0.9917648,0.008269312858114768
103,1324,250,10,12,-100,0.9917648,0.008269312858114768
104,1335,250,10,12,-100,0.9917648,0.008269312858114768
105,1346,250,10,12,-100,0.9917648,0.008269312858114768
106,1357,250,10,12,-100,0.9917648,0.008269312858114768
107,1368,250,10,12,-100,0.9917648,0.008269312858114768
108,1379,250,10,12,-100,0.9917648,0.008269312858114768
109,1390,250,10,12,-100,0.9917648,0.008269312858114768
110,1401,250,10,12,-100,0.9917648,0.008269312858114768
111,1412,250,10,12,-100,0.9917648,0.008269312858114768
112,1423,250,10,12,-100,0.9917648,0.008269312858114768
113,1434,250,10,12,-100,0.9917648,0.008269312858114768
114,1445,250,10,12,-100,0.9917648,0.008269312858114768
115,1456,250,10,12,-100,0.9917648,0.008269312858114768
116,1467,250,10,12,-100,0.9917648,0.008269312858114768
117,1478,250,10,12,-100,0.9917648,0.008269312858114768
118,1489,250,10,12,-100,0.9917648,0.008269312858114768
119,1500,250,10,12,-100,0.9917648,0.008269312858114768
120,1511,250,10,12,-100,0.9917648,0.008269312858114768
121,1522,250,10,12,-100,0.9917648,0.008269312858114768
122,1533,250,10,12,-100,0.9917648,0.008269312858114768
123,1544,250,10,12,-100,0.9917648,0.008269312858114768
124,1555,250,10,12,-100,0.9917648,0.008269312858114768
125,1566,250,10,12,-100,0.9917648,0.008269312858114768
126,1577,250,10,12,-100,0.9917648,0.008269312858114768
127,1588,250,10,12,-100,0.9917648,0.008269312858114768
128,1599,250,10,12,-100,0.9917648,0.008269312858114768
129,1610,250,10,12,-100,0.9917648,0.008269312858114768
130,1621,250,10,12,-100,0.9917648,0.008269312858114768
131,1632,250,10,12,-100,0.9917648,0.008269312858114768
132,1643,250,10,12,-100,0.9917648,0.008269312858114768
133,1654,250,10,12,-100,0.9917648,0.008269312858114768
134,1665,250,10,12,-100,0.9917648,0.008269312858114768
135,1676,250,10,12,-100,0.9917648,0.008269312858114768
136,1687,250,10,12,-100,0.9917648,0.008269312858114768
137,1698,250,10,12,-100,0.9917648,0.008269312858114768
138,1709,250,10,12,-100,0.9917648,0.008269312858114768
139,1720,250,10,12,-100,0.9917648,0.008269312858114768
140,1731,250,10,12,-100,0.9917648,0.008269312858114768
141,1742,250,10,12,-100,0.9917648,0.008269312858114768
142,1753,250,10,12,-100,0.9917648,0.008269312858114768
143,1764,250,10,12,-100,0.9917648,0.008269312858114768
144,1775,250,10,12,-100,0.9917648,0.008269312858114768
145,1786,250,10,12,-100,0.9917648,0.008269312858114768
146,1797,250,10,12,-100,0.9917648,0.008269312858114768
147,1808,250,10,12,-100,0.9917648,0.008269312858114768
148,1819,250,10,12,-100,0.9917648,0.008269312858114768
149,1830,250,10,12,-100,0.9917648,0.008269312858114768
150,1841,250,10,12,-100,0.9917648,0.008269312858114768
151,1852,250,10,12,-100,0.9917648,0.008269312858114768
152,1863,250,10,12,-100,0.9917648,0.008269312858114768
153,1874,250,10,12,-100,0.9917648,0.008269312858114768
154,1885,250,10,12,-100,0.9917648,0.008269312858114768
155,1896,250,10,12,-100,0.9917648,0.008269312858114768
156,1907,250,10,12,-100,0.9917648,0.008269312858114768
157,1918,250,10,12,-100,0.9917648,0.008269312858114768
158,1929,250,10,12,-100,0.9917648,0.008269312858114768
159,1940,250,10,12,-100,0.9917648,0.008269312858114768
160,1951,250,10,12,-100,0.9917648,0.008269312858114768
161,1962,250,10,12,-100,0.9917648,0.008269312858114768
162,1973,250,10,12,-100,0.9917648,0.008269312858114768
163,1984,250,10,12,-100,0.9917648,0.008269312858114768
164,1995,250,10,12,-100,0.9917648,0.008269312858114768
165,2006,250,10,12,-100,0.9917648,0.008269312858114768
166,2017,250,10,12,-100,0.9917648,0.008269312858114768
167,2028,250,10,12,-100,0.9917648,0.008269312858114768
168,2039,250,10,12,-100,0.9917648,0.008269312858114768
169,2050,250,10,12,-100,0.9917648,0.008269312858114768
170,2061,250,10,12,-100,0.9917648,0.008269312858114768
171,2072,250,10,12,-100,0.9917648,0.008269312858114768
172,2083,250,10,12,-100,0.9917648,0.008269312858114768
173,2094,250,10,12,-100,0.9917648,0.008269312858114768
174,2105,250,10,12,-100,0.9917648,0.008269312858114768
175,2116,250,10,12,-100,0.9917648,0.008269312858114768
176,2127,250,10,12,-100,0.9917648,0.008269312858114768
177,2138,250,10,12,-100,0.9917648,0.008269312858114768
178,2149,250,10,12,-100,0.9917648,0.008269312858114768
179,2160,250,10,12,-100,0.9917648,0.008269312858114768
180,2171,250,10,12,-100,0.9917648,0.008269312858114768
181,2182,250,10,12,-100,0.9917648,0.008269312858114768
182,2193,250,10,12,-100,0.9917648,0.008269312858114768
183,2204,250,10,12,-100,0.9917648,0.008269312858114768
184,2215,250,10,12,-100,0.9917648,0.008269312858114768
185,2226,250,10,12,-100,0.9917648,0.008269312858114768
186,2237,250,10,12,-100,0.9917648,0.008269312858114768
187,2248,250,10,12,-100,0.9917648,0.008269312858114768
188,2259,250,10,12,-100,0.9917648,0.008269312858114768
189,2270,250,10,12,-100,0.9917648,0.008269312858114768
190,2281,250,10,12,-100,0.9917648,0.008269312858114768
191,2292,250,10,12,-100,0.9917648,0.008269312858114768
192,2303,250,10,12,-100,0.9917648,0.008269312858114768
193,2314,250,10,12,-100,0.9917648,0.008269312858114768
194,2325,250,10,12,-100,0.9917648,0.008269312858114768
195,2336,250,10,12,-100,0.9917648,0.008269312858114768
196,2347,250,10,12,-100,0.9917648,0.008269312858114768
197,2358,250,10,12,-100,0.9917648,0.008269312858114768
198,2369,250,10,12,-100,0.9917648,0.008269312858114768
199,2380,250,10,12,-100,0.9917648,0.008269312858114768
200,2391,250,10,12,-100,0.9917648,0.008269312858114768
201,2402,250,10,12,-100,0.9917648,0.008269312858114768
202,2413,250,10,12,-100,0.9917648,0.008269312858114768
203,2424,250,10,12,-100,0.9917648,0.008269312858114768
204,2435,250,10,12,-100,1.0,-0.0
0,190,250,10,12,-100,0.9917648,0.008269312858114768
1,201,250,10,12,-100,0.9917648,0.008269312858114768
2,212,250,10,12,-100,0.9917648,0.008269312858114768
3,223,250,10,12,-100,0.9917648,0.008269312858114768
4,234,250,10,12,-100,0.9917648,0.008269312858114768
5,245,250,10,12,-100,0.9917648,0.008269312858114768
6,256,250,10,12,-100,0.9917648,0.008269312858114768
7,267,250,10,12,-100,0.9917648,0.008269312858114768
8,278,250,10,12,-100,0.9917648,0.008269312858114768
9,289,250,10,12,-100,0.9917648,0.008269312858114768
10,300,250,10,12,-100,0.9917648,0.008269312858114768
11,311,250,10,12,-100,0.9917648,0.008269312858114768
12,322,250,10,12,-100,0.9917648,0.008269312858114768
13,333,250,10,12,-100,0.9917648,0.008269312858114768
14,344,250,10,12,-100,0.9917648,0.008269312858114768
